mode,mesh,nodes,region,variables,component,quantity,L1,L2,Linf
traditional,20,4752,interior,primitive,w,value,2.1874821128451832e-16,2.8273015196844707e-16,9.620600214914343e-16
traditional,40,33694,all,conservative,rho,dx,2.1322003795215836e-14,5.701397211367956e-14,5.342763038727178e-13
traditional,40,33694,all,conservative,rho,dy,2.1507107678948223e-14,5.6634633123262514e-14,5.046591264453934e-13
traditional,40,33694,all,conservative,rho,dz,2.2001364184089128e-14,6.077926393763668e-14,4.400926166020665e-13
traditional,40,33694,all,conservative,rho,gradient,5.5057188876413544e-14,1.0075809451347751e-13,5.343648557321637e-13
traditional,40,33694,all,conservative,rho,mean,1.5065569209295847e-14,1.734883174536237e-14,4.000944540949458e-14
traditional,40,33694,all,conservative,rho,value,1.673145247195119e-14,1.9156340794801504e-14,4.5057273884152593e-14
traditional,40,33694,all,conservative,rhoE,dx,5.3156345627571306e-14,1.4199199526460138e-13,1.336389360481196e-12
traditional,40,33694,all,conservative,rhoE,dy,5.3590734624234087e-14,1.4062818009660949e-13,1.2550837580056588e-12
traditional,40,33694,all,conservative,rhoE,dz,5.5214779366515395e-14,1.5218310227486622e-13,1.0994477099212713e-12
traditional,40,33694,all,conservative,rhoE,gradient,1.3737576480188465e-13,2.5119257229167707e-13,1.3780325057189999e-12
traditional,40,33694,all,conservative,rhoE,mean,3.7542025542754003e-14,4.3249879472436296e-14,9.703609443745265e-14
traditional,40,33694,all,conservative,rhoE,value,4.167083015651596e-14,4.775192784579289e-14,1.157238367632818e-13
traditional,40,33694,all,conservative,rhou,dx,6.1913398803590305e-15,1.6526408336347735e-14,1.570779063189611e-13
traditional,40,33694,all,conservative,rhou,dy,6.206361162552181e-15,1.6250974771063343e-14,1.5076339343475997e-13
traditional,40,33694,all,conservative,rhou,dz,6.395503378731656e-15,1.748794107740587e-14,1.2987057404899196e-13
traditional,40,33694,all,conservative,rhou,gradient,1.591744209275684e-14,2.903522751135696e-14,1.5889352305007143e-13
traditional,40,33694,all,conservative,rhou,mean,4.494018982062431e-15,5.174002990226062e-15,1.2457862432618816e-14
traditional,40,33694,all,conservative,rhou,value,4.845795475502834e-15,5.5509077066387044e-15,1.35080748669969e-14
traditional,40,33694,all,conservative,rhov,dx,4.134968371453206e-15,1.1052664788607982e-14,1.0166552590561671e-13
traditional,40,33694,all,conservative,rhov,dy,4.173488422678392e-15,1.0962802669748085e-14,9.787916051765672e-14
traditional,40,33694,all,conservative,rhov,dz,4.294908157311335e-15,1.1525691246323208e-14,8.717896196608343e-14
traditional,40,33694,all,conservative,rhov,gradient,1.0654248882704233e-14,1.9369718635301403e-14,1.1009745230147783e-13
traditional,40,33694,all,conservative,rhov,mean,2.9776548413547192e-15,3.4166003213810804e-15,8.12728790516859e-15
traditional,40,33694,all,conservative,rhov,value,3.248495473079828e-15,3.72116884888897e-15,8.991017565879167e-15
traditional,40,33694,all,conservative,rhow,dx,1.7735998554974856e-15,4.7099686741699666e-15,4.570359422186287e-14
traditional,40,33694,all,conservative,rhow,dy,1.8049389875715302e-15,4.7442487287069875e-15,4.3017083222341573e-14
traditional,40,33694,all,conservative,rhow,dz,2.0171642433271568e-15,5.545632118110136e-15,4.679076577422409e-14
traditional,40,33694,all,conservative,rhow,gradient,4.707900682149202e-15,8.685950523743212e-15,4.8774907725658483e-14
traditional,40,33694,all,conservative,rhow,mean,1.5248413119869703e-15,1.7710864306656373e-15,4.525988416513582e-15
traditional,40,33694,all,conservative,rhow,value,1.3994847988432687e-15,1.6171906846873447e-15,4.507109746185178e-15
traditional,40,33694,all,primitive,p,dx,2.0728535838063443e-14,5.536500401621682e-14,5.202252326056529e-13
traditional,40,33694,all,primitive,p,dy,2.0901280039465687e-14,5.484443963963938e-14,4.895236725878252e-13
traditional,40,33694,all,primitive,p,dz,2.1551284631918514e-14,5.935810136557744e-14,4.2863608089136837e-13
traditional,40,33694,all,primitive,p,gradient,5.3574061886768704e-14,9.796213772079457e-14,5.379712601887333e-13
traditional,40,33694,all,primitive,p,value,1.6245240830311566e-14,1.8619252482433493e-14,4.5220879991980656e-14
traditional,40,33694,all,primitive,rho,dx,2.1322003795215836e-14,5.701397211367956e-14,5.342763038727178e-13
traditional,40,33694,all,primitive,rho,dy,2.1507107678948223e-14,5.6634633123262514e-14,5.046591264453934e-13
traditional,40,33694,all,primitive,rho,dz,2.2001364184089128e-14,6.077926393763668e-14,4.400926166020665e-13
traditional,40,33694,all,primitive,rho,gradient,5.5057188876413544e-14,1.0075809451347751e-13,5.343648557321637e-13
traditional,40,33694,all,primitive,rho,value,1.673145247195119e-14,1.9156340794801504e-14,4.5057273884152593e-14
traditional,40,33694,all,primitive,u,dx,4.90898009691225e-16,1.3448619767455557e-15,2.863793322491551e-14
traditional,40,33694,all,primitive,u,dy,4.845087664491291e-16,1.172442346394481e-15,2.0624811384993167e-14
traditional,40,33694,all,primitive,u,dz,5.613180120471993e-16,1.2681085389030008e-15,2.3747317241641446e-14
traditional,40,33694,all,primitive,u,gradient,1.1637040787204994e-15,2.1889207520039796e-15,2.887738843582425e-14
traditional,40,33694,all,primitive,u,value,3.978893654597145e-16,5.123015091250351e-16,2.7889745634473995e-15
traditional,40,33694,all,primitive,v,dx,2.7850418465251996e-16,6.288626021130503e-16,1.1320955329056307e-14
traditional,40,33694,all,primitive,v,dy,2.7885384756215113e-16,6.419604887078953e-16,1.233498166889474e-14
traditional,40,33694,all,primitive,v,dz,3.944972981489417e-16,7.965291689085527e-16,1.2307005017679878e-14
traditional,40,33694,all,primitive,v,gradient,7.070175525826258e-16,1.2008497650916313e-15,1.721345677899961e-14
traditional,40,33694,all,primitive,v,value,2.465636391904593e-16,3.119079565230317e-16,1.6703354194583242e-15
traditional,40,33694,all,primitive,w,dx,2.42100624884496e-16,6.253676008480153e-16,1.1357447361308594e-14
traditional,40,33694,all,primitive,w,dy,2.5147427852806536e-16,6.675043123846618e-16,1.0060935268863056e-14
traditional,40,33694,all,primitive,w,dz,3.106487137234939e-16,5.953864212702435e-16,7.192686997761245e-15
traditional,40,33694,all,primitive,w,gradient,6.167126381943707e-16,1.0913897717477064e-15,1.1369630157577481e-14
traditional,40,33694,all,primitive,w,value,1.9159305314621041e-16,2.503569174155169e-16,1.1637690594187844e-15
traditional,40,33694,boundary,conservative,rho,dx,7.551285277478071e-14,1.573246348956878e-13,5.342763038727178e-13
traditional,40,33694,boundary,conservative,rho,dy,7.548802911979403e-14,1.5597441253589457e-13,5.046591264453934e-13
traditional,40,33694,boundary,conservative,rho,dz,1.220676892481538e-13,1.7173464573630165e-13,4.400926166020665e-13
traditional,40,33694,boundary,conservative,rho,gradient,2.500778903885616e-13,2.803067010564533e-13,5.343648557321637e-13
traditional,40,33694,boundary,conservative,rho,mean,8.957739148673046e-15,1.0208945073752381e-14,2.5361006697477428e-14
traditional,40,33694,boundary,conservative,rho,value,2.1632252725352604e-14,2.424603737849794e-14,4.5057273884152593e-14
traditional,40,33694,boundary,conservative,rhoE,dx,1.8779152565872957e-13,3.916381530318732e-13,1.336389360481196e-12
traditional,40,33694,boundary,conservative,rhoE,dy,1.8728013953783665e-13,3.869452834184168e-13,1.2550837580056588e-12
traditional,40,33694,boundary,conservative,rhoE,dz,3.054018247987411e-13,4.301310064027272e-13,1.0994477099212713e-12
traditional,40,33694,boundary,conservative,rhoE,gradient,6.231374533983464e-13,6.986556934134287e-13,1.3780325057189999e-12
traditional,40,33694,boundary,conservative,rhoE,mean,2.235712302739301e-14,2.549423008219395e-14,6.116938552902518e-14
traditional,40,33694,boundary,conservative,rhoE,value,5.401020530358932e-14,6.056164894234835e-14,1.157238367632818e-13
traditional,40,33694,boundary,conservative,rhou,dx,2.1906020726382962e-14,4.5607604126588815e-14,1.570779063189611e-13
traditional,40,33694,boundary,conservative,rhou,dy,2.1605019685469888e-14,4.4659324501832266e-14,1.5076339343475997e-13
traditional,40,33694,boundary,conservative,rhou,dz,3.5067223735098057e-14,4.932083448579014e-14,1.2987057404899196e-13
traditional,40,33694,boundary,conservative,rhou,gradient,7.190381326191407e-14,8.066630977987216e-14,1.5889352305007143e-13
traditional,40,33694,boundary,conservative,rhou,mean,2.6767448090789403e-15,3.0464311300520576e-15,7.328393534372646e-15
traditional,40,33694,boundary,conservative,rhou,value,6.250399122818661e-15,7.001091547755306e-15,1.35080748669969e-14
traditional,40,33694,boundary,conservative,rhov,dx,1.4558634455297218e-14,3.0473284702413675e-14,1.0166552590561671e-13
traditional,40,33694,boundary,conservative,rhov,dy,1.459520815047577e-14,3.016098202485733e-14,9.787916051765672e-14
traditional,40,33694,boundary,conservative,rhov,dz,2.3090674342664334e-14,3.2358778760842396e-14,8.717896196608343e-14
traditional,40,33694,boundary,conservative,rhov,gradient,4.7779901305796444e-14,5.371588666448011e-14,1.1009745230147783e-13
traditional,40,33694,boundary,conservative,rhov,mean,1.7720699520391084e-15,2.00614586683439e-15,5.741690759994422e-15
traditional,40,33694,boundary,conservative,rhov,value,4.171169414427258e-15,4.671807521049664e-15,8.991017565879167e-15
traditional,40,33694,boundary,conservative,rhow,dx,6.266688670636671e-15,1.2994828373044333e-14,4.570359422186287e-14
traditional,40,33694,boundary,conservative,rhow,dy,6.377773528578675e-15,1.3106322252142179e-14,4.3017083222341573e-14
traditional,40,33694,boundary,conservative,rhow,dz,1.1054915398458332e-14,1.5883268073216278e-14,4.679076577422409e-14
traditional,40,33694,boundary,conservative,rhow,gradient,2.169554174498247e-14,2.4349937414858517e-14,4.8774907725658483e-14
traditional,40,33694,boundary,conservative,rhow,mean,9.041099233194413e-16,1.0450819253302924e-15,2.9680034471790684e-15
traditional,40,33694,boundary,conservative,rhow,value,1.850007691563472e-15,2.0916131694535627e-15,4.507109746185178e-15
traditional,40,33694,boundary,primitive,p,dx,7.322623231980404e-14,1.5270798437704254e-13,5.202252326056529e-13
traditional,40,33694,boundary,primitive,p,dy,7.305198516889275e-14,1.509177739081076e-13,4.895236725878252e-13
traditional,40,33694,boundary,primitive,p,dz,1.1913631312847632e-13,1.67787039956397e-13,4.2863608089136837e-13
traditional,40,33694,boundary,primitive,p,gradient,2.4303372942358486e-13,2.7248558448330316e-13,5.379712601887333e-13
traditional,40,33694,boundary,primitive,p,value,2.106251304823943e-14,2.361976594327291e-14,4.5220879991980656e-14
traditional,40,33694,boundary,primitive,rho,dx,7.551285277478071e-14,1.573246348956878e-13,5.342763038727178e-13
traditional,40,33694,boundary,primitive,rho,dy,7.548802911979403e-14,1.5597441253589457e-13,5.046591264453934e-13
traditional,40,33694,boundary,primitive,rho,dz,1.220676892481538e-13,1.7173464573630165e-13,4.400926166020665e-13
traditional,40,33694,boundary,primitive,rho,gradient,2.500778903885616e-13,2.803067010564533e-13,5.343648557321637e-13
traditional,40,33694,boundary,primitive,rho,value,2.1632252725352604e-14,2.424603737849794e-14,4.5057273884152593e-14
traditional,40,33694,boundary,primitive,u,dx,1.5999510497332705e-15,3.766347483769073e-15,2.863793322491551e-14
traditional,40,33694,boundary,primitive,u,dy,1.5616208645962897e-15,3.2631620165642153e-15,2.0624811384993167e-14
traditional,40,33694,boundary,primitive,u,dz,2.2942442557244118e-15,3.590101273514102e-15,2.3747317241641446e-14
traditional,40,33694,boundary,primitive,u,gradient,4.670387856933085e-15,6.141858584250264e-15,2.887738843582425e-14
traditional,40,33694,boundary,primitive,u,value,4.552417653866992e-16,5.907400012173321e-16,2.7889745634473995e-15
traditional,40,33694,boundary,primitive,v,dx,8.302067574483973e-16,1.7225475546987447e-15,1.1320955329056307e-14
traditional,40,33694,boundary,primitive,v,dy,8.33368088293064e-16,1.7548197962792654e-15,1.233498166889474e-14
traditional,40,33694,boundary,primitive,v,dz,1.4708504897645658e-15,2.2188274169541397e-15,1.2307005017679878e-14
traditional,40,33694,boundary,primitive,v,gradient,2.633295900350284e-15,3.3120624543990106e-15,1.721345677899961e-14
traditional,40,33694,boundary,primitive,v,value,2.6689952361532315e-16,3.387968893818812e-16,1.4308080545019641e-15
traditional,40,33694,boundary,primitive,w,dx,7.917045441017871e-16,1.7123443228497968e-15,1.1357447361308594e-14
traditional,40,33694,boundary,primitive,w,dy,8.252579226407039e-16,1.830265012428524e-15,1.0060935268863056e-14
traditional,40,33694,boundary,primitive,w,dz,1.0011557787526388e-15,1.5097395285131006e-15,7.192686997761245e-15
traditional,40,33694,boundary,primitive,w,gradient,2.255538846894867e-15,2.9259710421791386e-15,1.1369630157577481e-14
traditional,40,33694,boundary,primitive,w,value,2.145221812845841e-16,2.7435461807191584e-16,1.1330658091467105e-15
traditional,40,33694,interior,conservative,rho,dx,1.513758363060497e-14,2.8229386295399253e-14,1.628579909648722e-13
traditional,40,33694,interior,conservative,rho,dy,1.534664506672873e-14,2.8233731414568403e-14,1.6357050195109184e-13
traditional,40,33694,interior,conservative,rho,dz,1.0581498834534149e-14,2.7384271913769753e-14,1.4157424628630943e-13
traditional,40,33694,interior,conservative,rho,gradient,3.2800848891721875e-14,4.841425604563335e-14,1.6357833393983516e-13
traditional,40,33694,interior,conservative,rho,mean,1.576261286334838e-14,1.7984346769429844e-14,4.000944540949458e-14
traditional,40,33694,interior,conservative,rho,value,1.6172158633958362e-14,1.84866185977672e-14,3.995653634347729e-14
traditional,40,33694,interior,conservative,rhoE,dx,3.7791380178059853e-14,7.041599475844934e-14,4.0316411843645435e-13
traditional,40,33694,interior,conservative,rhoE,dy,3.8333703831926515e-14,7.032754998963121e-14,4.1380192729398996e-13
traditional,40,33694,interior,conservative,rhoE,dz,2.6662692845801912e-14,6.847302055230422e-14,3.530045565178165e-13
traditional,40,33694,interior,conservative,rhoE,gradient,8.193920237998532e-14,1.2080120508058812e-13,4.138639877662113e-13
traditional,40,33694,interior,conservative,rhoE,mean,3.9274971585895805e-14,4.483135219417872e-14,9.703609443745265e-14
traditional,40,33694,interior,conservative,rhoE,value,4.026262412329713e-14,4.606413793057766e-14,9.923962693281219e-14
traditional,40,33694,interior,conservative,rhou,dx,4.397933965252905e-15,8.179841822090935e-15,4.728621821496271e-14
traditional,40,33694,interior,conservative,rhou,dy,4.4490206508174285e-15,8.162122877833969e-15,4.6734807389596685e-14
traditional,40,33694,interior,conservative,rhou,dz,3.1234017441390722e-15,7.944865208269818e-15,4.0959999123672277e-14
traditional,40,33694,interior,conservative,rhou,gradient,9.528111618667234e-15,1.4023228775316513e-14,4.73242942453226e-14
traditional,40,33694,interior,conservative,rhou,mean,4.701411692301417e-15,5.363419414447921e-15,1.2457862432618816e-14
traditional,40,33694,interior,conservative,rhou,value,4.685497947722388e-15,5.360525123323879e-15,1.2386792980212391e-14
traditional,40,33694,interior,conservative,rhov,dx,2.9453887296504977e-15,5.488700377880277e-15,3.16974136892992e-14
traditional,40,33694,interior,conservative,rhov,dy,2.984130904791607e-15,5.484775255335288e-15,3.23754401642911e-14
traditional,40,33694,interior,conservative,rhov,dz,2.1498796590525084e-15,5.3389844464708554e-15,2.768372519884512e-14
traditional,40,33694,interior,conservative,rhov,gradient,6.417359485450365e-15,9.418776266550717e-15,3.2382909019536383e-14
traditional,40,33694,interior,conservative,rhov,mean,3.1152397591042805e-15,3.5420377459197103e-15,8.12728790516859e-15
traditional,40,33694,interior,conservative,rhov,value,3.1431971905158665e-15,3.5967410401103435e-15,7.598983291570716e-15
traditional,40,33694,interior,conservative,rhow,dx,1.2608352542229652e-15,2.3332484083392392e-15,1.400189422821321e-14
traditional,40,33694,interior,conservative,rhow,dy,1.2830735679044913e-15,2.3394473948158123e-15,1.4013141555203326e-14
traditional,40,33694,interior,conservative,rhow,dz,9.857493173937247e-16,2.3394532261830026e-15,1.3118727702461988e-14
traditional,40,33694,interior,conservative,rhow,gradient,2.7692207773967558e-15,4.048469296613985e-15,1.4246276696947566e-14
traditional,40,33694,interior,conservative,rhow,mean,1.595681016275959e-15,1.835777042532345e-15,4.525988416513582e-15
traditional,40,33694,interior,conservative,rhow,value,1.348069792161813e-15,1.5538667259587592e-15,3.845827736131957e-15
traditional,40,33694,interior,primitive,p,dx,1.473734325055241e-14,2.7455171565092203e-14,1.5726399056362693e-13
traditional,40,33694,interior,primitive,p,dy,1.494968713264988e-14,2.7420794440421665e-14,1.6146392847017155e-13
traditional,40,33694,interior,primitive,p,dz,1.0414592194680438e-14,2.6695273345783866e-14,1.3772780985112575e-13
traditional,40,33694,interior,primitive,p,gradient,3.195236356761171e-14,4.709908738413756e-14,1.6148905659649122e-13
traditional,40,33694,interior,primitive,p,value,1.5695479459084245e-14,1.7960286149065513e-14,3.853254521013483e-14
traditional,40,33694,interior,primitive,rho,dx,1.513758363060497e-14,2.8229386295399253e-14,1.628579909648722e-13
traditional,40,33694,interior,primitive,rho,dy,1.534664506672873e-14,2.8233731414568403e-14,1.6357050195109184e-13
traditional,40,33694,interior,primitive,rho,dz,1.0581498834534149e-14,2.7384271913769753e-14,1.4157424628630943e-13
traditional,40,33694,interior,primitive,rho,gradient,3.2800848891721875e-14,4.841425604563335e-14,1.6357833393983516e-13
traditional,40,33694,interior,primitive,rho,value,1.6172158633958362e-14,1.84866185977672e-14,3.995653634347729e-14
traditional,40,33694,interior,primitive,u,dx,3.643295924470986e-16,6.294329512085435e-16,8.706991325038802e-15
traditional,40,33694,interior,primitive,u,dy,3.615855440829397e-16,5.623964413829857e-16,5.409335360282569e-15
traditional,40,33694,interior,primitive,u,dz,3.6355133728589336e-16,5.663119224509966e-16,6.671805569154871e-15
traditional,40,33694,interior,primitive,u,gradient,7.635109413686628e-16,1.016456979344176e-15,8.738847544494904e-15
traditional,40,33694,interior,primitive,u,value,3.913441397384642e-16,5.025721972655332e-16,2.391777097557335e-15
traditional,40,33694,interior,primitive,v,dx,2.1554225325053759e-16,3.1933984261735046e-16,3.1677465216358412e-15
traditional,40,33694,interior,primitive,v,dy,2.1557104028903832e-16,3.282003388845994e-16,3.6005248770247435e-15
traditional,40,33694,interior,primitive,v,dz,2.7166068444353385e-16,3.808089017428634e-16,2.5857374780832026e-15
traditional,40,33694,interior,primitive,v,gradient,4.87184963115723e-16,5.9557435906312e-16,3.6620848335543876e-15
traditional,40,33694,interior,primitive,v,value,2.442428478378485e-16,3.086904459178076e-16,1.6703354194583242e-15
traditional,40,33694,interior,primitive,w,dx,1.7937819804378881e-16,3.179525185190325e-16,3.171021627465959e-15
traditional,40,33694,interior,primitive,w,dy,1.8599238987722968e-16,3.3780730657765003e-16,3.2464860691378905e-15
traditional,40,33694,interior,primitive,w,dz,2.318460026166265e-16,3.6717552670882275e-16,2.510612643683561e-15
traditional,40,33694,interior,primitive,w,gradient,4.296849380894682e-16,5.916294852555471e-16,3.351737807249083e-15
traditional,40,33694,interior,primitive,w,value,1.8897631314146445e-16,2.4747033067258315e-16,1.1637690594187844e-15
traditional,80,252780,all,conservative,rho,dx,2.5617234294977643e-14,7.540212641452566e-14,1.045389330520596e-12
traditional,80,252780,all,conservative,rho,dy,2.5777183622359723e-14,7.554781662271547e-14,1.0874648129552541e-12
traditional,80,252780,all,conservative,rho,dz,1.8661999800434034e-14,6.849774486836397e-14,9.371017010333452e-13
traditional,80,252780,all,conservative,rho,gradient,5.762345612877978e-14,1.2682623670338493e-13,1.1320545056317208e-12
traditional,80,252780,all,conservative,rho,mean,1.1828782995780941e-14,1.4244930785112667e-14,4.320111976485741e-14
traditional,80,252780,all,conservative,rho,value,1.2557614649297254e-14,1.51752763667342e-14,4.772007441977699e-14
traditional,80,252780,all,conservative,rhoE,dx,6.382603928200046e-14,1.8789596498163158e-13,2.6589262041708006e-12
traditional,80,252780,all,conservative,rhoE,dy,6.432614071515885e-14,1.8838274351904268e-13,2.7504157297227137e-12
traditional,80,252780,all,conservative,rhoE,dz,4.702550455926149e-14,1.7078017270665655e-13,2.36063157411405e-12
traditional,80,252780,all,conservative,rhoE,gradient,1.4377885553305202e-13,3.1616264659484265e-13,2.951806156251024e-12
traditional,80,252780,all,conservative,rhoE,mean,2.952623396664204e-14,3.558438586635082e-14,1.0003629868915453e-13
traditional,80,252780,all,conservative,rhoE,value,3.131007686547269e-14,3.7858614921683605e-14,1.199353116820845e-13
traditional,80,252780,all,conservative,rhou,dx,7.429376382745141e-15,2.1844313753522907e-14,3.159335018601485e-13
traditional,80,252780,all,conservative,rhou,dy,7.465022151416588e-15,2.1804891495832292e-14,3.120885855314678e-13
traditional,80,252780,all,conservative,rhou,dz,5.489349643065622e-15,1.9772285191092337e-14,2.757496036624198e-13
traditional,80,252780,all,conservative,rhou,gradient,1.6703691243807338e-14,3.6654748644415214e-14,3.2225742950132364e-13
traditional,80,252780,all,conservative,rhou,mean,3.53266120562598e-15,4.254664634604525e-15,1.3123345726090418e-14
traditional,80,252780,all,conservative,rhou,value,3.643223595819248e-15,4.403796985605131e-15,1.490783408178431e-14
traditional,80,252780,all,conservative,rhov,dx,4.9641630929297805e-15,1.4567490977049432e-14,2.0795740092650243e-13
traditional,80,252780,all,conservative,rhov,dy,5.022263373586169e-15,1.4752847474124784e-14,2.1338496104767813e-13
traditional,80,252780,all,conservative,rhov,dz,3.6853312805589695e-15,1.3094891114564377e-14,1.8369478166227818e-13
traditional,80,252780,all,conservative,rhov,gradient,1.1198750341221647e-14,2.4522122160683866e-14,2.1344739869690082e-13
traditional,80,252780,all,conservative,rhov,mean,2.318285902035953e-15,2.762921559244139e-15,8.187325600469975e-15
traditional,80,252780,all,conservative,rhov,value,2.435997069353631e-15,2.945143246672926e-15,9.486606378922291e-15
traditional,80,252780,all,conservative,rhow,dx,2.1555409224102183e-15,6.3092710657901135e-15,9.400221771442164e-14
traditional,80,252780,all,conservative,rhow,dy,2.182539797205152e-15,6.361840371735364e-15,9.303148910480845e-14
traditional,80,252780,all,conservative,rhow,dz,1.7099400910891965e-15,6.049240886504847e-15,1.0012227083923495e-13
traditional,80,252780,all,conservative,rhow,gradient,4.9139176001212e-15,1.0810792274390455e-14,1.001268269235763e-13
traditional,80,252780,all,conservative,rhow,mean,1.1946414491871936e-15,1.4500297207853638e-15,4.969359342424373e-15
traditional,80,252780,all,conservative,rhow,value,1.0593497769013983e-15,1.283648316147853e-15,4.423463548577922e-15
traditional,80,252780,all,primitive,p,dx,2.4895160954750336e-14,7.327028048514674e-14,1.0389019028482347e-12
traditional,80,252780,all,primitive,p,dy,2.508969061637414e-14,7.344784683931741e-14,1.074392287511933e-12
traditional,80,252780,all,primitive,p,dz,1.838279794171035e-14,6.660523039758525e-14,9.226843091924165e-13
traditional,80,252780,all,primitive,p,gradient,5.6082743077040987e-14,1.2328575312670696e-13,1.1533696328754559e-12
traditional,80,252780,all,primitive,p,value,1.2206656702803298e-14,1.4763550543879122e-14,4.68516284796161e-14
traditional,80,252780,all,primitive,rho,dx,2.5617234294977643e-14,7.540212641452566e-14,1.045389330520596e-12
traditional,80,252780,all,primitive,rho,dy,2.5777183622359723e-14,7.554781662271547e-14,1.0874648129552541e-12
traditional,80,252780,all,primitive,rho,dz,1.8661999800434034e-14,6.849774486836397e-14,9.371017010333452e-13
traditional,80,252780,all,primitive,rho,gradient,5.762345612877978e-14,1.2682623670338493e-13,1.1320545056317208e-12
traditional,80,252780,all,primitive,rho,value,1.2557614649297254e-14,1.51752763667342e-14,4.772007441977699e-14
traditional,80,252780,all,primitive,u,dx,7.50792593330055e-16,1.8882994160627353e-15,5.546247309481207e-14
traditional,80,252780,all,primitive,u,dy,7.264647072655895e-16,1.5312558779371992e-15,3.813046925798505e-14
traditional,80,252780,all,primitive,u,dz,7.880801403579047e-16,1.6632812975552006e-15,4.9260138183650855e-14
traditional,80,252780,all,primitive,u,gradient,1.6364795162981684e-15,2.9456618820253285e-15,5.602615231624908e-14
traditional,80,252780,all,primitive,u,value,3.7126085988484695e-16,4.767346170667995e-16,2.807595735759838e-15
traditional,80,252780,all,primitive,v,dx,4.349801221774388e-16,8.762338644868116e-16,2.1750951429246653e-14
traditional,80,252780,all,primitive,v,dy,4.2367654609673704e-16,8.182650236507495e-16,2.6882312175580516e-14
traditional,80,252780,all,primitive,v,dz,5.344724615705319e-16,1.0291953331241238e-15,2.4766433614218167e-14
traditional,80,252780,all,primitive,v,gradient,9.914655062626519e-16,1.5800590077361454e-15,3.1245134993940764e-14
traditional,80,252780,all,primitive,v,value,2.2877751273455487e-16,2.8813699981559837e-16,1.43785536862312e-15
traditional,80,252780,all,primitive,w,dx,3.153259026642518e-16,7.875179774993731e-16,2.1358420956077282e-14
traditional,80,252780,all,primitive,w,dy,3.3130048168071953e-16,8.782932061927534e-16,2.2340600709983525e-14
traditional,80,252780,all,primitive,w,dz,3.686404690847004e-16,7.793815794758518e-16,1.5116874189870146e-14
traditional,80,252780,all,primitive,w,gradient,7.488189515369672e-16,1.4138667431392963e-15,2.2349712623089733e-14
traditional,80,252780,all,primitive,w,value,1.5930739197250562e-16,2.0738708815416417e-16,1.0907277143111516e-15
traditional,80,252780,boundary,conservative,rho,dx,1.3195577373811468e-13,2.9057666083285605e-13,1.045389330520596e-12
traditional,80,252780,boundary,conservative,rho,dy,1.3198311637838616e-13,2.905401804667106e-13,1.0874648129552541e-12
traditional,80,252780,boundary,conservative,rho,dz,1.8112762061148807e-13,2.7256116541200343e-13,9.371017010333452e-13
traditional,80,252780,boundary,conservative,rho,gradient,4.121382712706677e-13,4.930902363433603e-13,1.1320545056317208e-12
traditional,80,252780,boundary,conservative,rho,mean,6.8085029375898094e-15,8.452255209384801e-15,2.2034566012074652e-14
traditional,80,252780,boundary,conservative,rho,value,1.6820026830188135e-14,2.0512205474910285e-14,4.772007441977699e-14
traditional,80,252780,boundary,conservative,rhoE,dx,3.288003453256667e-13,7.242227598945208e-13,2.6589262041708006e-12
traditional,80,252780,boundary,conservative,rhoE,dy,3.286098622869792e-13,7.244072908939742e-13,2.7504157297227137e-12
traditional,80,252780,boundary,conservative,rhoE,dz,4.516251879536369e-13,6.794237708944353e-13,2.36063157411405e-12
traditional,80,252780,boundary,conservative,rhoE,gradient,1.026601244882202e-12,1.229179071374874e-12,2.951806156251024e-12
traditional,80,252780,boundary,conservative,rhoE,mean,1.7003939044047198e-14,2.1135489165981064e-14,5.564645966238402e-14
traditional,80,252780,boundary,conservative,rhoE,value,4.190293104113961e-14,5.117770108433251e-14,1.199353116820845e-13
traditional,80,252780,boundary,conservative,rhou,dx,3.818139273913436e-14,8.41902971061242e-14,3.159335018601485e-13
traditional,80,252780,boundary,conservative,rhou,dy,3.787507018873389e-14,8.370454262418788e-14,3.120885855314678e-13
traditional,80,252780,boundary,conservative,rhou,dz,5.218454891801658e-14,7.854037154976555e-14,2.757496036624198e-13
traditional,80,252780,boundary,conservative,rhou,gradient,1.1864911938810146e-13,1.4234832821609527e-13,3.2225742950132364e-13
traditional,80,252780,boundary,conservative,rhou,mean,2.0351931411085954e-15,2.5265920748122483e-15,7.373875815508413e-15
traditional,80,252780,boundary,conservative,rhou,value,4.867479255153581e-15,5.940304865554076e-15,1.490783408178431e-14
traditional,80,252780,boundary,conservative,rhov,dx,2.529959218722603e-14,5.606413106639694e-14,2.0795740092650243e-13
traditional,80,252780,boundary,conservative,rhov,dy,2.586098856803657e-14,5.683057266931009e-14,2.1338496104767813e-13
traditional,80,252780,boundary,conservative,rhov,dz,3.4667151284214045e-14,5.184982624282468e-14,1.8369478166227818e-13
traditional,80,252780,boundary,conservative,rhov,gradient,7.94332595482918e-14,9.519088855328e-14,2.1344739869690082e-13
traditional,80,252780,boundary,conservative,rhov,mean,1.3360255309106805e-15,1.6412694555023948e-15,4.381396504285484e-15
traditional,80,252780,boundary,conservative,rhov,value,3.252672328329084e-15,3.968284578001642e-15,9.486606378922291e-15
traditional,80,252780,boundary,conservative,rhow,dx,1.1114150781172044e-14,2.430675522355522e-14,9.400221771442164e-14
